Gene	Direction
Tmem41a	All_E18
Gpr52	All_E18
Col18a1	All_E18
Mus81	All_E18
Pdgfrb	All_E18
Fam71e1	All_E18
Col6a1	All_E18
Fhl2	All_E18
Ptprb	All_E18
Pcdhgb7	All_E18
Zfp459	All_E18
Uba52	All_E18
Snx9	All_E18
Mmp11	All_E18
Lama4	All_E18
Ackr2	All_E18
Eno1	All_E18
Ldlr	All_E18
Zbtb34	All_E18
Esrra	All_E18
Hexim2	All_E18
Klf16	All_E18
Zfp583	All_E18
Il18	All_E18
Scand1	All_E18
Coq2	All_E18
Slc16a3	All_E18
Dph1	All_E18
Pxdc1	All_E18
Taf5l	All_E18
Zfp248	All_E18
1700094D03Rik	All_E18
Fam122a	All_E18
Dlx1	All_E18
Spag6l	All_E18
Cavin2	All_E18
Bcs1l	All_E18
Vtn	All_E18
Apopt1	All_E18
Ift88	All_E18
Cdhr1	All_E18
Mpp2	All_E18
Rrbp1	All_E18
Snrpg	All_E18
Nubp1	All_E18
Il17d	All_E18
Kdm5b	All_E18
Hk2	All_E18
Kdm7a	All_E18
Zcchc9	All_E18
Nid1	All_E18
Smarcd2	All_E18
Adora2a	All_E18
Myo19	All_E18
Slc35f2	All_E18
Ccdc9b	All_E18
Chchd7	All_E18
4932438A13Rik	All_E18
Gm3248	All_E18
Luzp2	All_E18
Dgat2	All_E18
Slc25a16	All_E18
AI413582	All_E18
Olfm4	All_E18
Slc7a14	All_E18
D630023F18Rik	All_E18
Lyrm1	All_E18
Arhgap18	All_E18
Pcdhb20	All_E18
Pdk1	All_E18
Pcdh1	All_E18
Fam107a	All_E18
Mfsd4b4	All_E18
Slc35f3	All_E18
Wdr92	All_E18
Mycbp	All_E18
Insyn2b	All_E18
Timm10b	All_E18
Stard4	All_E18
Mknk2	All_E18
Stx3	All_E18
Tnfsf12	All_E18
Larp6	All_E18
Atp6v0c	All_E18
Ltv1	All_E18
Spata6	All_E18
Agbl5	All_E18
Tmem14a	All_E18
Bahd1	All_E18
H2bc4	All_E18
Fcrls	All_E18
Kctd7	All_E18
Ikzf4	All_E18
Lrrc3b	All_E18
P3h3	All_E18
Adamts4	All_E18
Mmgt2	All_E18
Tcta	All_E18
Acy1	All_E18
Scamp2	All_E18
Ephx4	All_E18
Lix1	All_E18
Tmem39a	All_E18
Gm3739	All_E18
Pigo	All_E18
Litaf	All_E18
Msh2	All_E18
Atg2b	All_E18
Cep97	All_E18
Ets2	All_E18
Gpi1	All_E18
Zfp599	All_E18
Tmem184b	All_E18
Rpusd1	All_E18
Cacna1e	All_E18
Sdccag8	All_E18
Pacsin3	All_E18
Arid5b	All_E18
Mzt2	All_E18
Cd302	All_E18
Tcf19	All_E18
Il13ra1	All_E18
Prdm11	All_E18
Lcp1	All_E18
Manf	All_E18
9130019O22Rik	All_E18
Manea	All_E18
Lrrc8c	All_E18
Cd93	All_E18
Abcg1	All_E18
Armcx4	All_E18
